20,31.7,-117.0,10.8057,8.58329,6.81795,5.41569,4.30184,3.41707,2.71427,2.15602,1.71259,1.36036,1.08057,0.858329,0.681795,0.541569,0.430184,0.341707,0.271427,0.215602,0.171259,0.136036,0.108057,0.0858329,0.0681795,0.0541569,0.0430184,0.0341707,0.0271427,0.0215602,0.0171259,0.0136036,0.0108057,0.00858329,0.00681795,0.00541569,0.00430184,0.00341707,0.00271427,0.00215602,0.00171259,0.00136036,0.00108057,8.58329E-4,6.81795E-4,5.41569E-4,4.30184E-4,3.41707E-4,2.71427E-4,2.15602E-4,1.71259E-4,1.36036E-4,1.08057E-4,8.58329E-5,6.81795E-5,5.41569E-5,4.30184E-5,3.41707E-5,2.71427E-5,2.15602E-5,1.71259E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,31.7,-116.9,17.6778,14.042,11.1539,8.85989,7.03766,5.59022,4.44047,3.52719,2.80174,2.2255,1.76778,1.4042,1.11539,0.885989,0.703766,0.559022,0.444047,0.352719,0.280174,0.22255,0.176778,0.14042,0.111539,0.0885989,0.0703766,0.0559022,0.0444047,0.0352719,0.0280174,0.022255,0.0176778,0.014042,0.0111539,0.00885989,0.00703766,0.00559022,0.00444047,0.00352719,0.00280174,0.0022255,0.00176778,0.0014042,0.00111539,8.85989E-4,7.03766E-4,5.59022E-4,4.44047E-4,3.52719E-4,2.80174E-4,2.2255E-4,1.76778E-4,1.4042E-4,1.11539E-4,8.85989E-5,7.03766E-5,5.59022E-5,4.44047E-5,3.52719E-5,2.80174E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,31.7,-116.8,18.8457,14.9697,11.8909,9.44525,7.50263,5.95955,4.73384,3.76022,2.98685,2.37254,1.88457,1.49697,1.18909,0.944525,0.750263,0.595955,0.473384,0.376022,0.298685,0.237254,0.188457,0.149697,0.118909,0.0944525,0.0750263,0.0595955,0.0473384,0.0376022,0.0298685,0.0237254,0.0188457,0.0149697,0.0118909,0.00944525,0.00750263,0.00595955,0.00473384,0.00376022,0.00298685,0.00237254,0.00188457,0.00149697,0.00118909,9.44525E-4,7.50263E-4,5.95955E-4,4.73384E-4,3.76022E-4,2.98685E-4,2.37254E-4,1.88457E-4,1.49697E-4,1.18909E-4,9.44525E-5,7.50263E-5,5.95955E-5,4.73384E-5,3.76022E-5,2.98685E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,31.7,-116.7,17.5216,13.9179,11.0554,8.78158,6.97546,5.5408,4.40122,3.49601,2.77698,2.20583,1.75216,1.39179,1.10554,0.878158,0.697546,0.55408,0.440122,0.349601,0.277698,0.220583,0.175216,0.139179,0.110554,0.0878158,0.0697546,0.055408,0.0440122,0.0349601,0.0277698,0.0220583,0.0175216,0.0139179,0.0110554,0.00878158,0.00697546,0.0055408,0.00440122,0.00349601,0.00277698,0.00220583,0.00175216,0.00139179,0.00110554,8.78158E-4,6.97546E-4,5.5408E-4,4.40122E-4,3.49601E-4,2.77698E-4,2.20583E-4,1.75216E-4,1.39179E-4,1.10554E-4,8.78158E-5,6.97546E-5,5.5408E-5,4.40122E-5,3.49601E-5,2.77698E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,31.7,-116.6,4.87265,3.87048,3.07443,2.44211,1.93984,1.54087,1.22395,0.972221,0.772263,0.61343,0.487265,0.387048,0.307443,0.244211,0.193984,0.154087,0.122395,0.0972221,0.0772263,0.061343,0.0487265,0.0387048,0.0307443,0.0244211,0.0193984,0.0154087,0.0122395,0.00972221,0.00772263,0.0061343,0.00487265,0.00387048,0.00307443,0.00244211,0.00193984,0.00154087,0.00122395,9.72221E-4,7.72263E-4,6.1343E-4,4.87265E-4,3.87048E-4,3.07443E-4,2.44211E-4,1.93984E-4,1.54087E-4,1.22395E-4,9.72221E-5,7.72263E-5,6.1343E-5,4.87265E-5,3.87048E-5,3.07443E-5,2.44211E-5,1.93984E-5,1.54087E-5,1.22395E-5,9.72221E-6,7.72263E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,31.7,-116.5,1.16046,0.921786,0.732201,0.581608,0.461988,0.36697,0.291494,0.231542,0.183921,0.146093,0.116046,0.0921786,0.0732201,0.0581608,0.0461988,0.036697,0.0291494,0.0231542,0.0183921,0.0146093,0.0116046,0.00921786,0.00732201,0.00581608,0.00461988,0.0036697,0.00291494,0.00231542,0.00183921,0.00146093,0.00116046,9.21786E-4,7.32201E-4,5.81608E-4,4.61988E-4,3.6697E-4,2.91494E-4,2.31542E-4,1.83921E-4,1.46093E-4,1.16046E-4,9.21786E-5,7.32201E-5,5.81608E-5,4.61988E-5,3.6697E-5,2.91494E-5,2.31542E-5,1.83921E-5,1.46093E-5,1.16046E-5,9.21786E-6,7.32201E-6,5.81608E-6,4.61988E-6,3.6697E-6,2.91494E-6,2.31542E-6,1.83921E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,31.7,-116.4,0.362894,0.288257,0.22897,0.181878,0.144471,0.114757,0.0911548,0.0724068,0.0575148,0.0456856,0.0362894,0.0288257,0.022897,0.0181878,0.0144471,0.0114757,0.00911548,0.00724068,0.00575148,0.00456856,0.00362894,0.00288257,0.0022897,0.00181878,0.00144471,0.00114757,9.11548E-4,7.24068E-4,5.75148E-4,4.56856E-4,3.62894E-4,2.88257E-4,2.2897E-4,1.81878E-4,1.44471E-4,1.14757E-4,9.11548E-5,7.24068E-5,5.75148E-5,4.56856E-5,3.62894E-5,2.88257E-5,2.2897E-5,1.81878E-5,1.44471E-5,1.14757E-5,9.11548E-6,7.24068E-6,5.75148E-6,4.56856E-6,3.62894E-6,2.88257E-6,2.2897E-6,1.81878E-6,1.44471E-6,1.14757E-6,9.11548E-7,7.24068E-7,5.75148E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,31.8,-117.1,9.54194,7.57943,6.02056,4.7823,3.79871,3.01743,2.39683,1.90387,1.5123,1.20126,0.954194,0.757943,0.602056,0.47823,0.379871,0.301743,0.239683,0.190387,0.15123,0.120126,0.0954194,0.0757943,0.0602056,0.047823,0.0379871,0.0301743,0.0239683,0.0190387,0.015123,0.0120126,0.00954194,0.00757943,0.00602056,0.0047823,0.00379871,0.00301743,0.00239683,0.00190387,0.0015123,0.00120126,9.54194E-4,7.57943E-4,6.02056E-4,4.7823E-4,3.79871E-4,3.01743E-4,2.39683E-4,1.90387E-4,1.5123E-4,1.20126E-4,9.54194E-5,7.57943E-5,6.02056E-5,4.7823E-5,3.79871E-5,3.01743E-5,2.39683E-5,1.90387E-5,1.5123E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,31.8,-117.0,15.3529,12.1953,9.68704,7.69469,6.11211,4.85502,3.85648,3.06331,2.43328,1.93282,1.53529,1.21953,0.968704,0.769469,0.611211,0.485502,0.385648,0.306331,0.243328,0.193282,0.153529,0.121953,0.0968704,0.0769469,0.0611211,0.0485502,0.0385648,0.0306331,0.0243328,0.0193282,0.0153529,0.0121953,0.00968704,0.00769469,0.00611211,0.00485502,0.00385648,0.00306331,0.00243328,0.00193282,0.00153529,0.00121953,9.68704E-4,7.69469E-4,6.11211E-4,4.85502E-4,3.85648E-4,3.06331E-4,2.43328E-4,1.93282E-4,1.53529E-4,1.21953E-4,9.68704E-5,7.69469E-5,6.11211E-5,4.85502E-5,3.85648E-5,3.06331E-5,2.43328E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,31.8,-116.9,17.2638,13.7131,10.8927,8.65241,6.87285,5.4593,4.33648,3.44459,2.73613,2.17339,1.72638,1.37131,1.08927,0.865241,0.687285,0.54593,0.433648,0.344459,0.273613,0.217339,0.172638,0.137131,0.108927,0.0865241,0.0687285,0.054593,0.0433648,0.0344459,0.0273613,0.0217339,0.0172638,0.0137131,0.0108927,0.00865241,0.00687285,0.0054593,0.00433648,0.00344459,0.00273613,0.00217339,0.00172638,0.00137131,0.00108927,8.65241E-4,6.87285E-4,5.4593E-4,4.33648E-4,3.44459E-4,2.73613E-4,2.17339E-4,1.72638E-4,1.37131E-4,1.08927E-4,8.65241E-5,6.87285E-5,5.4593E-5,4.33648E-5,3.44459E-5,2.73613E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,31.8,-116.8,12.9548,10.2904,8.17395,6.4928,5.15741,4.09668,3.25411,2.58483,2.0532,1.63092,1.29548,1.02904,0.817395,0.64928,0.515741,0.409668,0.325411,0.258483,0.20532,0.163092,0.129548,0.102904,0.0817395,0.064928,0.0515741,0.0409668,0.0325411,0.0258483,0.020532,0.0163092,0.0129548,0.0102904,0.00817395,0.0064928,0.00515741,0.00409668,0.00325411,0.00258483,0.0020532,0.00163092,0.00129548,0.00102904,8.17395E-4,6.4928E-4,5.15741E-4,4.09668E-4,3.25411E-4,2.58483E-4,2.0532E-4,1.63092E-4,1.29548E-4,1.02904E-4,8.17395E-5,6.4928E-5,5.15741E-5,4.09668E-5,3.25411E-5,2.58483E-5,2.0532E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,31.8,-116.7,1.91386,1.52024,1.20757,0.959204,0.761923,0.605217,0.480741,0.381866,0.303327,0.240941,0.191386,0.152024,0.120757,0.0959204,0.0761923,0.0605217,0.0480741,0.0381866,0.0303327,0.0240941,0.0191386,0.0152024,0.0120757,0.00959204,0.00761923,0.00605217,0.00480741,0.00381866,0.00303327,0.00240941,0.00191386,0.00152024,0.00120757,9.59204E-4,7.61923E-4,6.05217E-4,4.80741E-4,3.81866E-4,3.03327E-4,2.40941E-4,1.91386E-4,1.52024E-4,1.20757E-4,9.59204E-5,7.61923E-5,6.05217E-5,4.80741E-5,3.81866E-5,3.03327E-5,2.40941E-5,1.91386E-5,1.52024E-5,1.20757E-5,9.59204E-6,7.61923E-6,6.05217E-6,4.80741E-6,3.81866E-6,3.03327E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,31.9,-117.5,0.808809,0.64246,0.510324,0.405365,0.321993,0.255768,0.203164,0.161379,0.128188,0.101823,0.0808809,0.064246,0.0510324,0.0405365,0.0321993,0.0255768,0.0203164,0.0161379,0.0128188,0.0101823,0.00808809,0.0064246,0.00510324,0.00405365,0.00321993,0.00255768,0.00203164,0.00161379,0.00128188,0.00101823,8.08809E-4,6.4246E-4,5.10324E-4,4.05365E-4,3.21993E-4,2.55768E-4,2.03164E-4,1.61379E-4,1.28188E-4,1.01823E-4,8.08809E-5,6.4246E-5,5.10324E-5,4.05365E-5,3.21993E-5,2.55768E-5,2.03164E-5,1.61379E-5,1.28188E-5,1.01823E-5,8.08809E-6,6.4246E-6,5.10324E-6,4.05365E-6,3.21993E-6,2.55768E-6,2.03164E-6,1.61379E-6,1.28188E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,31.9,-117.4,0.0365606,0.0290411,0.0230682,0.0183237,0.014555,0.0115615,0.00918361,0.0072948,0.00579447,0.00460271,0.00365606,0.00290411,0.00230682,0.00183237,0.0014555,0.00115615,9.18361E-4,7.2948E-4,5.79447E-4,4.60271E-4,3.65606E-4,2.90411E-4,2.30682E-4,1.83237E-4,1.4555E-4,1.15615E-4,9.18361E-5,7.2948E-5,5.79447E-5,4.60271E-5,3.65606E-5,2.90411E-5,2.30682E-5,1.83237E-5,1.4555E-5,1.15615E-5,9.18361E-6,7.2948E-6,5.79447E-6,4.60271E-6,3.65606E-6,2.90411E-6,2.30682E-6,1.83237E-6,1.4555E-6,1.15615E-6,9.18361E-7,7.2948E-7,5.79447E-7,4.60271E-7,3.65606E-7,2.90411E-7,2.30682E-7,1.83237E-7,1.4555E-7,1.15615E-7,9.18361E-8,7.2948E-8,5.79447E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,31.9,-117.2,2.44798,1.9445,1.54457,1.22689,0.974557,0.774118,0.614904,0.488435,0.387978,0.308182,0.244798,0.19445,0.154457,0.122689,0.0974557,0.0774118,0.0614904,0.0488435,0.0387978,0.0308182,0.0244798,0.019445,0.0154457,0.0122689,0.00974557,0.00774118,0.00614904,0.00488435,0.00387978,0.00308182,0.00244798,0.0019445,0.00154457,0.00122689,9.74557E-4,7.74118E-4,6.14904E-4,4.88435E-4,3.87978E-4,3.08182E-4,2.44798E-4,1.9445E-4,1.54457E-4,1.22689E-4,9.74557E-5,7.74118E-5,6.14904E-5,4.88435E-5,3.87978E-5,3.08182E-5,2.44798E-5,1.9445E-5,1.54457E-5,1.22689E-5,9.74557E-6,7.74118E-6,6.14904E-6,4.88435E-6,3.87978E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,31.9,-117.1,11.3468,9.0131,7.15936,5.68688,4.51725,3.58818,2.85019,2.26399,1.79835,1.42848,1.13468,0.90131,0.715936,0.568688,0.451725,0.358818,0.285019,0.226399,0.179835,0.142848,0.113468,0.090131,0.0715936,0.0568688,0.0451725,0.0358818,0.0285019,0.0226399,0.0179835,0.0142848,0.0113468,0.0090131,0.00715936,0.00568688,0.00451725,0.00358818,0.00285019,0.00226399,0.00179835,0.00142848,0.00113468,9.0131E-4,7.15936E-4,5.68688E-4,4.51725E-4,3.58818E-4,2.85019E-4,2.26399E-4,1.79835E-4,1.42848E-4,1.13468E-4,9.0131E-5,7.15936E-5,5.68688E-5,4.51725E-5,3.58818E-5,2.85019E-5,2.26399E-5,1.79835E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,31.9,-117.0,19.8349,15.7555,12.515,9.94102,7.89643,6.27236,4.98231,3.95759,3.14363,2.49707,1.98349,1.57555,1.2515,0.994102,0.789643,0.627236,0.498231,0.395759,0.314363,0.249707,0.198349,0.157555,0.12515,0.0994102,0.0789643,0.0627236,0.0498231,0.0395759,0.0314363,0.0249707,0.0198349,0.0157555,0.012515,0.00994102,0.00789643,0.00627236,0.00498231,0.00395759,0.00314363,0.00249707,0.00198349,0.00157555,0.0012515,9.94102E-4,7.89643E-4,6.27236E-4,4.98231E-4,3.95759E-4,3.14363E-4,2.49707E-4,1.98349E-4,1.57555E-4,1.2515E-4,9.94102E-5,7.89643E-5,6.27236E-5,4.98231E-5,3.95759E-5,3.14363E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
